VisitorID;Proj_Group;Proj_Segment;Proj_Type;Visitor_Group;Visitor_Gender;Question_Age;Question_Budget;Question_HHIncome;Question_InstallmentMonthly;Question_MarriageStatus;Question_Nationality;Question_Occupation;Question_P_Income;Question_TimeToMoveIn;Target
105440;Urban;B;Standard Units;;F;25 - 30;13,5;250280;Cash;Married with Children;India;Business Owner;;;0
10943;Outer;B;Standard Units;Outer;F;41 - 45;5,5;299288;;Married with Children;;Other(Please specify);105000;;0
72549;Urban;D;Premium Units;Major;F;;2,5;;;;;;;;0
71884;Major;B;Standard Units;Major;M;31 - 35;3,5;96039;31762;Married with Children;;Business Employee;;;0
64867;Urban;C;Standard Units;Central;F;31 - 35;3,5;190119;;Single;;;;;0
68831;Urban;B;Standard Units;Other;M;25 - 30;8,5;128363;57483;Single;;Civil Servant;;;0
99417;Urban;B;Premium Units;;M;;;;;;;;;;0
78000;Major;B;Premium Units;;M;;;;;;;;;;0
26911;Outer;B;Standard Units;Outer;F;31 - 35;14,5;248894;;Single;;Business Employee;105000;;1
6570;Outer;C;Standard Units;Major;F;25 - 30;4;155142;31984;Single;;Business Owner;85000;3;0
85047;Urban;D;Standard Units;;F;36 - 40;3,5;254209;39242;Married with Children;;Business Employee;;;0
24179;Central;E;Standard Units;Central;M;36 - 40;17;;;Married with Children;;Business Owner;;;0
115893;Other;B;Premium Units;;M;;;;;;;;;;0
19132;Outer;C;Standard Units;Outer;F;41 - 45;6,5;243938;;Married with Children;;Business Employee;120000;;0
36663;Outer;B;Standard Units;Outer;F;36 - 40;;;;Married;;Business Owner;;;0
105051;Major;C;Premium Units;Other;F;;;;19208;;;Business Owner;;;1
50323;Outer;B;Standard Units;;;36 - 40;;118349;;Married;;Civil Servant;95000;;0
70095;Outer;B;Premium Units;Outer;F;< 25;6,5;65331;37309;Single;;Other(Please specify);85000;;0
79593;Urban;C;Standard Units;;M;;;;;;;;;;0
58443;Other;B;Premium Units;;M;51 +;7,5;505023;;Married with Children;;Civil Servant;;;1
17027;Urban;C;Standard Units;Major;M;36 - 40;;119674;;Married with Children;;Business Owner;75000;;0
88728;Outer;B;Standard Units;Outer;M;46 - 50;6,5;199575;61185;Married;;Business Employee;;;0
50705;Outer;A;Standard Units;Outer;F;31 - 35;17;664249;;Married with Children;;Business Employee;300000;;0
37834;Urban;B;Standard Units;Outer;M;;11,3;609063;80223;Married;;Business Owner;;;0
86362;Major;B;Standard Units;;F;;;;;;;;;;0
74245;Major;C;Premium Units;;F;;;;;;;;;;0
58995;Urban;C;Standard Units;Major;M;41 - 45;6,5;224534;;Married;;Business Employee;120000;;0
114440;Urban;B;Standard Units;Central;F;36 - 40;7,5;217284;46791;Married with Children;India;Business Employee;;;0
74248;Major;C;Premium Units;;M;;;;;;;;;;0
35130;Outer;C;Standard Units;Outer;F;41 - 45;7;379289;;Married with Children;;Business Owner;185000;;0
10206;Outer;B;Standard Units;Outer;F;36 - 40;4,5;253187;;Single;;Business Owner;105000;;0
65904;Urban;B;Standard Units;;F;25 - 30;9,5;308792;;Single;;Business Owner;140000;;0
11702;Outer;C;Standard Units;Major;M;46 - 50;6,5;269699;;Married with Children;;Business Employee;85000;;0
80010;Major;C;Premium Units;Major;M;36 - 40;2,5;62606;18617;Single;India;Business Employee;;;0
23610;Outer;C;Standard Units;Outer;F;< 25;6,5;263802;;Single;;Business Employee;95000;;0
6731;Outer;B;Standard Units;Outer;F;36 - 40;5,5;598411;;Married;;Business Owner;;;0
37287;Urban;B;Standard Units;Major;M;36 - 40;10,5;269511;;Married with Children;;Business Owner;160000;;0
12154;Outer;B;Standard Units;Outer;F;36 - 40;10,5;423934;;Married with Children;;Business Owner;300000;;0
50629;Urban;C;Standard Units;Outer;;31 - 35;8;167000;;Single;;Business Employee;120000;;0
106035;Major;B;Premium Units;;M;;4,5;;;;;;;;0
36035;Central;B;Premium Units;;F;41 - 45;3,5;216727;;Married with Children;;Business Owner;185000;;0
119097;Other;B;Premium Units;;M;41 - 45;7,5;;Cash;;Non-India;;;;0
23608;Outer;C;Standard Units;;F;31 - 35;5,5;303643;;Married;;Business Employee;160000;;0
40118;Outer;C;Premium Units;Outer;F;25 - 30;3,5;259177;;Married;India;Business Employee;;;1
52298;Major;B;Standard Units;Outer;M;;;;;;;;;;0
9098;Outer;B;Standard Units;Outer;F;41 - 45;6,5;154412;;Single;;Other(Please specify);140000;;0
64119;Outer;C;Standard Units;Outer;F;31 - 35;9,75;141449;49625;Single;;Other(Please specify);;;0
70778;Major;C;Premium Units;;F;;2,5;;;;;;;;0
60790;Major;C;Premium Units;Other;F;;;;;;;;;;1
25377;Outer;B;Standard Units;Outer;M;31 - 35;13,5;532987;;Single;;Business Employee;300000;;0
4816;Outer;C;Premium Units;Outer;F;< 25;2,5;134433;37189;Single;;Business Employee;85000;;1
75366;Major;C;Premium Units;;F;;;;;;;;;;0
79275;Outer;B;Standard Units;Outer;M;36 - 40;14,5;415753;76648;Married;;Business Employee;;;0
10679;Outer;B;Standard Units;Central;M;< 25;5,5;250525;;Single;;Civil Servant;120000;;0
107377;Major;D;Premium Units;;F;41 - 45;3,5;159328;32876;Married;India;Business Owner;;;0
23038;Outer;B;Standard Units;Central;M;31 - 35;7;168394;;Single;;Business Employee;140000;;0
60190;Major;D;Premium Units;Major;M;51 +;;;;;;;;;0
54890;Other;B;Premium Units;;M;25 - 30;14,5;421612;73563;Single;;Business Owner;;;0
50350;Outer;C;Standard Units;Outer;M;25 - 30;8;249651;;Married;;Business Employee;120000;;0
48060;Outer;A;Standard Units;Outer;M;31 - 35;14,5;577098;;Married;;Other(Please specify);;;0
26894;Outer;B;Standard Units;Major;M;41 - 45;4,5;155497;;Married with Children;;Business Owner;140000;;0
17184;Urban;B;Standard Units;Major;F;41 - 45;;;;Married with Children;;Business Employee;;;0
96629;Outer;B;Standard Units;Major;F;36 - 40;18,5;506923;172043;Married with Children;India;Civil Servant;;;1
94671;Outer;B;Standard Units;Major;M;36 - 40;6,5;272876;36797;Married with Children;;Business Owner;;;0
94184;Urban;C;Standard Units;Major;F;25 - 30;2,5;228155;35093;Married;;Business Owner;;;0
18699;Outer;A;Standard Units;Major;F;31 - 35;18,5;272603;112029;Married;;Business Employee;;;0
24102;Outer;C;Standard Units;Outer;F;31 - 35;;259357;;Single;;Business Owner;105000;;0
41609;Outer;A;Standard Units;Outer;M;36 - 40;14,5;646179;;Married with Children;;Business Owner;;;0
75892;Major;C;Premium Units;Major;F;31 - 35;3,5;259975;36464;Single;;Business Employee;;;0
95212;Outer;B;Standard Units;;M;;;;;;;;;;0
19806;Outer;B;Standard Units;Outer;M;31 - 35;13,5;456389;;Married with Children;;Business Owner;;;0
68663;Outer;B;Standard Units;Other;M;31 - 35;18,5;303748;129260;Married;;Civil Servant;;;0
3639;Outer;B;Standard Units;Outer;F;;5,5;;;Single;;Civil Servant;105000;;0
22596;Outer;B;Standard Units;Outer;F;41 - 45;10,5;310466;;Married with Children;;Business Owner;225000;;0
27796;Outer;B;Standard Units;;M;41 - 45;7;151484;;Single;;Business Owner;140000;;0
36449;Major;B;Premium Units;Major;M;41 - 45;5,5;559585;42467;Married with Children;;Civil Servant;85000;;1
13390;Outer;B;Standard Units;;M;< 25;3,5;129290;;Single;;Business Owner;95000;;0
91076;Major;B;Premium Units;;F;36 - 40;;247649;;Single;;Civil Servant;;;0
105082;Major;D;Premium Units;;F;< 25;3,5;62218;;Single;;Other(Please specify);;;0
24012;Central;E;Standard Units;;F;;13,5;;;Single;;;;;0
73145;Urban;B;Premium Units;Outer;M;31 - 35;2,5;203149;19950;Single;India;Civil Servant;;;0
50742;Outer;B;Standard Units;Outer;F;51 +;9,5;213977;;Single;;Business Employee;85000;;0
65819;Urban;D;Standard Units;Other;F;46 - 50;4,5;514718;;Married with Children;;Business Owner;;;0
87217;Outer;B;Standard Units;;M;46 - 50;9,75;295329;Cash;Married;;Business Owner;;;0
30458;Outer;B;Standard Units;;F;< 25;4,5;152042;;Single;;Other(Please specify);85000;;0
116555;Urban;D;Standard Units;;M;31 - 35;5,5;120292;54155;Single;;Business Employee;;;0
31084;Outer;C;Standard Units;;M;< 25;3,5;61243;;Single;;Business Employee;75000;;0
92617;Outer;A;Standard Units;;M;46 - 50;18,5;292405;118886;Married with Children;;Business Employee;;;0
44732;Major;B;Premium Units;Outer;F;;3,5;;;;India;Business Owner;;;1
98050;Major;B;Standard Units;;M;41 - 45;8,75;634641;67730;Married;India;Business Owner;;;0
115086;Outer;A;Standard Units;Outer;M;51 +;23,5;586276;Cash;Married;India;Business Owner;;;0
22474;Urban;C;Standard Units;Major;M;31 - 35;2,5;;;Single;;Civil Servant;75000;;0
58078;Outer;D;Standard Units;Outer;F;41 - 45;5,5;198112;;Married with Children;;Business Owner;140000;;0
22462;Urban;C;Standard Units;Central;M;46 - 50;4,5;323136;;Single;;Business Owner;85000;;0
94561;Major;C;Premium Units;Major;M;46 - 50;3,5;262658;;Married with Children;India;Business Owner;;;0
67238;Outer;D;Standard Units;;M;25 - 30;;319458;47677;Single;;Business Owner;;;0
76824;Major;C;Premium Units;Major;M;31 - 35;4,5;;;;;;;;0
42339;Urban;C;Standard Units;;M;25 - 30;8;100443;;Single;;Business Employee;95000;;0
54299;Outer;C;Standard Units;Outer;F;25 - 30;7;125407;;Married;;Business Employee;95000;;0
12946;Outer;B;Premium Units;Major;F;41 - 45;4;120039;43366;Married;;Business Owner;140000;18;0
38374;Urban;C;Standard Units;Outer;F;31 - 35;4,5;256036;;Married with Children;;Civil Servant;105000;;0
82439;Urban;D;Standard Units;Major;F;36 - 40;11,3;578936;75674;Single;;Business Owner;;;0
86094;Major;C;Standard Units;;M;36 - 40;6,5;442653;59138;Married with Children;India;Business Owner;;;0
96804;Other;D;Premium Units;;F;41 - 45;3,5;225642;31383;Married;India;Business Owner;;;0
81136;Other;B;Premium Units;;F;41 - 45;6,5;239740;;;India;;;;0
88597;Major;B;Standard Units;;M;;;;;;;;;;0
16936;Outer;C;Premium Units;;M;;;;;;;;;;0
34892;Outer;C;Standard Units;;F;51 +;8;184951;;Married with Children;;Business Owner;185000;;0
114875;Outer;B;Standard Units;;F;;6,5;;;Married;India;;;;0
68717;Outer;A;Standard Units;;M;31 - 35;13,5;480922;74410;Single;;Business Owner;;;0
69387;Urban;C;Standard Units;Major;F;;;;;;;;;;0
76513;Outer;B;Standard Units;Outer;F;25 - 30;6,5;461172;72316;Married;;Business Owner;;;0
100053;Major;C;Premium Units;Other;F;25 - 30;2,5;82701;29762;Single;;Business Owner;;;1
106460;Urban;D;Standard Units;Major;F;51 +;4,5;275194;;Married with Children;India;Business Owner;;;0
84353;Outer;D;Premium Units;Major;F;31 - 35;2,5;219548;32378;Single;India;Business Owner;;;0
80916;Other;C;Premium Units;;M;;;;;;India;;;;0
2931;Outer;B;Standard Units;Outer;F;31 - 35;4,5;127938;;Single;;Business Owner;105000;;0
58608;Major;D;Premium Units;Major;M;25 - 30;2,5;207570;24410;Single;;Business Owner;;;1
35965;Outer;D;Standard Units;Outer;F;31 - 35;7;541467;;;;Business Employee;120000;;1
5639;Outer;D;Standard Units;Outer;F;36 - 40;6,5;229803;67958;Married with Children;;Business Employee;;;0
44164;Outer;B;Standard Units;;F;31 - 35;9,5;305135;;Married;;Business Employee;225000;;0
31596;Outer;B;Standard Units;Outer;M;31 - 35;5,5;174190;;Married;;Other(Please specify);140000;;0
100716;Urban;C;Standard Units;Major;F;41 - 45;5,5;220385;46035;Married with Children;;Business Employee;;;0
92428;Outer;B;Standard Units;Outer;M;25 - 30;19,5;552898;162479;Single;;Business Owner;;;0
43518;Outer;B;Standard Units;;F;36 - 40;8;;;;;Business Owner;;;0
70172;Urban;C;Standard Units;Central;F;36 - 40;6,5;188164;Cash;Married with Children;;Business Employee;;;0
111323;Urban;B;Standard Units;;M;31 - 35;6,5;120664;36135;Married with Children;India;Business Employee;;;0
106731;Outer;B;Standard Units;Outer;M;41 - 45;3,5;274301;28104;Single;;Business Owner;;;0
11472;Outer;C;Standard Units;Major;F;< 25;6,5;144165;;Single;;Civil Servant;85000;;0
116403;Urban;C;Standard Units;;M;31 - 35;;;;Single;;;;;0
78139;Major;B;Standard Units;;M;;;;;;;;;;0
81069;Outer;B;Standard Units;Outer;M;31 - 35;5,5;209541;43441;Single;;Business Employee;;;0
66450;Major;D;Premium Units;Major;F;;;;;;;;;;1
91670;Outer;B;Standard Units;Outer;F;36 - 40;5,5;177726;;Single;;Business Employee;;;0
114492;Urban;C;Standard Units;Major;F;< 25;3,5;70166;41918;Single;;Civil Servant;;;0
21134;Urban;B;Standard Units;Major;F;< 25;8;198044;;Single;;Civil Servant;95000;;0
102366;Major;D;Premium Units;Other;F;25 - 30;3,5;93671;20100;Single;;Business Employee;;;1
113406;Major;C;Premium Units;;F;;;;;;;;;;0
82461;Urban;D;Standard Units;Major;M;31 - 35;5,5;171617;48890;Single;;Business Employee;;;0
97873;Outer;B;Standard Units;;M;36 - 40;13,5;322873;95776;Married with Children;;Business Employee;;;0
37775;Outer;B;Standard Units;;F;31 - 35;8;;;Married;;;;;0
27238;Outer;E;Standard Units;Central;M;36 - 40;13,5;284607;;Married with Children;;Other(Please specify);225000;;0
87679;Major;B;Standard Units;Major;F;36 - 40;5,5;168889;28937;Married with Children;;Other(Please specify);;;0
95051;Major;B;Standard Units;;F;;5,5;;;;;;;;0
77312;Outer;B;Standard Units;Major;F;36 - 40;6,5;317320;50295;Married with Children;;Other(Please specify);;;0
80079;Major;C;Premium Units;Major;M;36 - 40;3,5;289370;20532;Single;India;Business Employee;;;0
58259;Urban;D;Standard Units;Outer;M;25 - 30;5,5;134427;;Single;;Civil Servant;75000;;0
27436;Outer;B;Standard Units;;F;31 - 35;10,5;156664;;Married;;Business Owner;160000;;0
58225;Outer;B;Standard Units;Major;M;25 - 30;10,3;234028;123151;Single;;Business Employee;;;0
18322;Outer;B;Standard Units;Outer;F;41 - 45;10,5;274316;;Married with Children;;Business Employee;185000;;1
31763;Outer;C;Standard Units;Major;F;31 - 35;7;276222;;Married with Children;;Business Employee;225000;;0
45006;Urban;B;Standard Units;Major;M;46 - 50;9,5;;;Married with Children;;Business Owner;;;1
111602;Urban;D;Standard Units;Major;M;36 - 40;4,5;319889;52402;Married with Children;India;Business Owner;;;0
45423;Outer;B;Standard Units;Outer;M;31 - 35;10,5;442184;;Married;;Business Employee;225000;;0
36571;Outer;B;Standard Units;Outer;F;31 - 35;14,5;689790;;Married;;Business Employee;160000;;0
90529;Outer;A;Standard Units;Outer;F;36 - 40;18,5;421564;165627;Single;;Business Owner;;;0
80101;Major;C;Premium Units;;M;51 +;7,5;;Cash;Married with Children;;Business Owner;;;0
72633;Urban;B;Premium Units;;F;;3,5;;;;;;;;0
11288;Outer;B;Standard Units;Central;M;31 - 35;5,5;170304;;Married with Children;;Business Owner;95000;;1
61439;Urban;B;Premium Units;Major;F;25 - 30;2,5;160542;25418;;;Business Employee;85000;;1
118497;Urban;B;Standard Units;;M;< 25;8,5;325454;51249;Single;India;Business Owner;;;0
78193;Urban;B;Standard Units;Central;M;41 - 45;7,5;591170;;Single;;Business Owner;;;0
3153;Outer;D;Standard Units;Outer;M;51 +;6,5;136836;;Married with Children;;Civil Servant;120000;;0
45591;Outer;B;Standard Units;Major;F;31 - 35;13,5;593518;;Married with Children;;Business Owner;;;0
60183;Major;D;Premium Units;Major;F;< 25;2,5;320312;37243;Single;;Business Employee;85000;;0
73547;Outer;C;Standard Units;Outer;M;41 - 45;11,3;590594;129906;Married with Children;;Business Owner;;;0
39799;Other;D;Premium Units;;F;31 - 35;3,5;202942;36180;Single;;Business Employee;105000;;0
118000;Outer;B;Standard Units;Outer;M;36 - 40;7,5;219956;;Married;India;Business Employee;;;0
95723;Urban;C;Standard Units;;F;25 - 30;3,5;64575;25871;Single;;Business Owner;;;0
89261;Urban;C;Standard Units;Major;M;41 - 45;6,5;296619;52851;Married with Children;;Business Owner;;;1
17064;Outer;C;Premium Units;;F;36 - 40;3,5;;28465;Single;;Business Employee;105000;;0
29454;Outer;A;Standard Units;Outer;F;51 +;17;613997;;Married with Children;;Other(Please specify);;;0
102187;Outer;B;Standard Units;Outer;M;41 - 45;5,5;55285;Cash;Married with Children;India;Other(Please specify);;;0
12440;Urban;C;Standard Units;Major;M;31 - 35;2;200229;;Single;;Business Owner;75000;;0
99694;Major;D;Premium Units;Other;F;36 - 40;2;133937;26044;Married with Children;India;Business Owner;;;1
70866;Major;B;Premium Units;;M;;;;;;;;;;0
80308;Major;C;Premium Units;;M;36 - 40;3,5;396682;23159;Married;India;Business Owner;;;0
54883;Urban;B;Premium Units;Major;F;;3,5;;;;;;;;0
114970;Major;C;Premium Units;;M;;;;;;;;;;0
1172;Outer;B;Standard Units;Major;M;46 - 50;13,5;538199;102414;Married with Children;India;Business Owner;;;0
109573;Major;B;Premium Units;;F;25 - 30;3,5;130675;;Single;India;Business Employee;;;0
108570;Major;D;Premium Units;;F;31 - 35;2,5;221547;42727;;India;Business Employee;;;0
48502;Outer;B;Standard Units;Outer;M;36 - 40;16;594381;;Single;;Business Owner;;;0
84401;Outer;B;Standard Units;Outer;F;51 +;7,5;213027;38035;Single;;Business Owner;;;0
98591;Outer;C;Premium Units;;M;36 - 40;4,5;;;;India;Business Employee;;;0
63323;Outer;C;Standard Units;Outer;M;31 - 35;7,5;146594;40711;Married;;Business Owner;160000;;0
29253;Outer;B;Standard Units;Outer;F;31 - 35;13,5;160381;;Single;;Business Owner;160000;;0
39395;Other;B;Premium Units;Major;F;;6,5;254544;35496;Married with Children;India;Business Owner;;;0
56593;Urban;A;Standard Units;Major;M;51 +;17;588485;;Married;;Business Owner;;;0
64564;Urban;D;Standard Units;;M;31 - 35;6,5;172280;;;;Business Employee;95000;;0
1544;Outer;B;Standard Units;Outer;M;46 - 50;10,5;214238;;Married with Children;;Business Owner;140000;;0
110684;Outer;B;Standard Units;;M;36 - 40;8,75;150440;52783;;India;;;;0
37508;Urban;C;Standard Units;Major;F;31 - 35;5,5;103976;;Married;;Business Employee;85000;;0
89838;Outer;B;Standard Units;Outer;M;31 - 35;6,5;265093;63093;Single;;Business Owner;;;1
80231;Other;B;Premium Units;;M;41 - 45;4,5;;;;India;;;;0
86681;Urban;B;Standard Units;Outer;M;36 - 40;7,5;217301;46921;Single;;Business Employee;;;0
67234;Outer;D;Standard Units;Major;M;25 - 30;5,5;269382;42526;Married;;Business Employee;;;0
47464;Urban;C;Standard Units;Outer;F;31 - 35;8;201850;;Single;;Business Employee;140000;;0
32627;Outer;C;Standard Units;Outer;M;46 - 50;5,5;197621;;Married with Children;;Business Owner;105000;;0
43217;Outer;D;Standard Units;Central;M;36 - 40;5,5;150060;;Married with Children;;Business Employee;120000;;0
12753;Outer;B;Standard Units;;;< 25;6,5;248952;;Married;;Business Owner;85000;;0
57554;Outer;B;Standard Units;Outer;M;25 - 30;7;496010;;Single;;Business Owner;300000;;0
12348;Outer;C;Premium Units;;F;;;;;;;;;;0
66432;Urban;D;Standard Units;;F;;5,5;;;;;;;;0
110919;Outer;B;Standard Units;Outer;M;51 +;8,5;134765;Cash;Married;;Business Owner;;;0
95905;Urban;C;Standard Units;;F;25 - 30;3,5;63182;25676;Married with Children;;Business Owner;;;0
28598;Outer;C;Standard Units;;F;< 25;;;;Single;;;120000;;0
11555;Outer;B;Standard Units;;F;36 - 40;8;365676;;Married;;Business Owner;225000;;0
108353;Major;D;Premium Units;Major;F;31 - 35;2,5;90809;28891;Single;India;Business Owner;;;0
74405;Major;C;Premium Units;;M;51 +;;;;;;;;;0
102703;Other;B;Premium Units;;M;41 - 45;11,3;637028;;Married with Children;India;Business Owner;;;0
37795;Outer;C;Standard Units;Outer;F;41 - 45;8;158596;;;;Business Employee;105000;;0
5833;Outer;C;Standard Units;Central;M;31 - 35;8,75;341657;75041;Married;;Business Owner;;;0
55483;Outer;D;Standard Units;Central;F;25 - 30;6,5;158648;;Single;;Business Employee;;;0
98577;Outer;B;Standard Units;Outer;F;36 - 40;10,3;272458;73628;Married with Children;;Civil Servant;;;0
32952;Outer;B;Standard Units;;F;< 25;17;689557;;Married with Children;;Other(Please specify);;;0
30232;Outer;B;Standard Units;Major;F;< 25;9,5;104026;;Single;;Business Employee;85000;;0
46840;Outer;B;Standard Units;Central;F;41 - 45;11,3;280731;50272;Married with Children;India;Business Employee;;;0
65881;Urban;C;Standard Units;Outer;M;25 - 30;2,5;75564;23608;Married;;Business Owner;;;0
87736;Urban;D;Standard Units;Outer;M;25 - 30;5,5;245049;35162;Single;;Business Owner;;;0
69629;Outer;B;Premium Units;Central;M;36 - 40;4,5;276677;;Married with Children;;Business Owner;225000;;0
14079;Urban;D;Standard Units;;;25 - 30;5,5;190445;72699;Single;India;Business Employee;;;0
41810;Other;D;Premium Units;Major;M;31 - 35;2,5;169343;21850;Single;;Business Employee;95000;;1
93471;Major;C;Premium Units;Major;F;25 - 30;4,5;368350;32986;Single;India;Civil Servant;;;0
66916;Urban;B;Standard Units;;M;46 - 50;8;138469;;Married with Children;;Civil Servant;85000;;0
62267;Outer;A;Standard Units;Outer;M;31 - 35;10,5;291457;;Single;;Business Employee;120000;;0
60642;Major;C;Premium Units;Major;F;< 25;2,5;208464;31987;Single;India;Business Owner;;;0
70373;Outer;C;Standard Units;Outer;F;25 - 30;8,5;233621;62539;Single;;Business Owner;;;0
112092;Urban;D;Standard Units;;M;31 - 35;5,5;83617;53203;Single;India;Business Employee;;;0
108856;Outer;B;Standard Units;;F;46 - 50;7,5;158991;62159;Married with Children;;Business Employee;;;0
114996;Major;C;Premium Units;;M;;;;;;;;;;0
41152;Urban;D;Standard Units;;M;46 - 50;10,5;207091;;Single;;Business Employee;160000;;0
14120;Outer;B;Standard Units;;F;31 - 35;8;;;Single;;Other(Please specify);160000;;0
90607;Major;B;Premium Units;;F;;;;;;;;;;0
115276;Major;B;Standard Units;;F;41 - 45;10,5;603837;;Single;;Business Owner;85000;;0
44286;Outer;D;Standard Units;Outer;F;41 - 45;6,5;132245;;Married with Children;;Business Employee;85000;;0
34484;Outer;B;Standard Units;Outer;F;25 - 30;9,5;596820;;Married;;Business Employee;120000;;0
40660;Outer;D;Standard Units;Outer;F;36 - 40;5,5;239391;;Single;;Business Owner;75000;;0
14832;Outer;B;Standard Units;Outer;F;41 - 45;5,5;99667;;Single;;Business Owner;140000;;0
54520;Outer;B;Standard Units;;F;31 - 35;7;135417;;Single;;Business Owner;160000;;0
65988;Urban;B;Standard Units;;M;46 - 50;10,5;158624;;Married;;Business Employee;140000;;0
31606;Outer;C;Standard Units;Major;M;31 - 35;4,5;116996;;Single;;Business Employee;85000;;0
109189;Major;D;Premium Units;;M;;2,5;;;;India;;;;0
30127;Outer;B;Standard Units;;M;31 - 35;;298804;;Single;;Business Owner;140000;;0
59094;Major;C;Premium Units;Central;F;31 - 35;4,5;77275;22549;Married;;Other(Please specify);;;0
67885;Outer;A;Standard Units;Outer;M;< 25;42;685996;Cash;Single;;Business Employee;;;0
24253;Outer;B;Standard Units;Central;M;36 - 40;13,5;233879;;Single;;Business Owner;185000;;0
73260;Urban;C;Standard Units;Outer;F;31 - 35;5,5;97013;88773;Single;;Civil Servant;;;0
99140;Major;C;Premium Units;;M;31 - 35;4,5;;;;Non-India;;;;0
53060;Outer;D;Standard Units;Outer;M;41 - 45;4,5;284516;;Single;;Business Employee;140000;;1
51438;Other;B;Premium Units;Major;F;25 - 30;6,5;164055;;;;;;;0
86672;Urban;B;Standard Units;Major;M;25 - 30;8,75;;;Single;;Business Employee;;;1
322;Outer;B;Standard Units;Outer;F;;7;;;Married with Children;;Business Owner;;;0
85384;Urban;D;Premium Units;;F;;;;;;;;;;0
114378;Outer;B;Standard Units;Outer;M;31 - 35;13,5;225676;Cash;Single;;Business Employee;;;0
31151;Outer;B;Standard Units;Outer;M;41 - 45;9,5;231786;;Married with Children;;Business Owner;160000;;0
11100;Outer;B;Standard Units;;M;36 - 40;5,5;310965;;Single;;Other(Please specify);185000;;0
41238;Urban;C;Standard Units;Outer;F;31 - 35;14,5;149267;;Married;;Business Owner;225000;;0
22572;Outer;B;Standard Units;;F;36 - 40;7;319903;;Married with Children;;Civil Servant;140000;;0
109358;Urban;C;Standard Units;;F;36 - 40;6,5;166135;54216;Single;;Civil Servant;;;0
23082;Outer;B;Standard Units;Outer;M;36 - 40;8;152361;;Married with Children;;Business Employee;140000;;0
11667;Outer;B;Standard Units;Major;F;41 - 45;10,3;;;Married with Children;India;;;;0
54559;Outer;C;Premium Units;Outer;F;36 - 40;4,5;209819;30178;Single;;Business Employee;120000;;0
74362;Major;D;Premium Units;;M;31 - 35;2,5;127216;26770;Single;India;Business Owner;;;0
74709;Major;C;Premium Units;;F;31 - 35;5,5;435710;41640;Single;;Business Owner;;;0
37663;Outer;C;Standard Units;Outer;F;31 - 35;8;321035;;Single;;Business Employee;120000;;0
5084;Outer;B;Standard Units;Outer;F;36 - 40;11,3;476005;108136;Married with Children;;Business Employee;;;0
39701;Outer;E;Standard Units;;F;36 - 40;17;191557;;Married;;Other(Please specify);185000;;0
97185;Major;B;Premium Units;Major;M;31 - 35;3,5;139043;41466;Single;;Business Employee;;;0
47796;Major;D;Premium Units;Major;M;;2,5;;;;India;Business Employee;;;1
103035;Urban;C;Standard Units;;M;36 - 40;9,75;255130;59612;Single;;Business Employee;;;0
22465;Urban;C;Standard Units;Major;M;36 - 40;2,5;169676;;Married with Children;;Business Owner;85000;;0
33575;Outer;B;Standard Units;Outer;M;31 - 35;14,5;214089;60963;Married;;Business Employee;;;0
87482;Urban;C;Standard Units;;M;31 - 35;6,5;170842;57605;Single;;Business Owner;;;0
35453;Urban;B;Premium Units;Major;M;31 - 35;3,5;;25850;;;Civil Servant;;;1
103489;Major;B;Premium Units;Outer;F;36 - 40;4,5;475679;29855;Single;India;Business Owner;;;0
58462;Outer;D;Standard Units;;M;25 - 30;6,5;470688;;Single;;Business Employee;160000;;0
41386;Urban;C;Standard Units;Major;M;36 - 40;8;290270;;Married with Children;;Business Employee;225000;;0
53642;Major;B;Standard Units;Major;M;51 +;8;323025;;Married with Children;;Civil Servant;225000;;0
4329;Outer;B;Standard Units;;F;31 - 35;11,3;249348;66449;Single;;Business Employee;;;0
76260;Major;B;Premium Units;;F;;;;;;;;;;0
42362;Outer;B;Standard Units;Outer;F;< 25;9,5;642107;;;;;300000;;0
70419;Outer;B;Standard Units;;F;< 25;19,5;621811;133647;Single;;Business Owner;;;0
65956;Major;D;Premium Units;Major;M;;;;;;;;;;1
10006;Outer;B;Premium Units;;F;;;;;;;;;;0
42016;Outer;C;Standard Units;;F;31 - 35;7;108545;;Single;;Business Employee;105000;;0
79658;Urban;B;Standard Units;;M;36 - 40;7,5;293431;53308;Married with Children;;Business Employee;;;0
7960;Outer;B;Standard Units;Outer;M;41 - 45;10,5;633463;;Married;;Business Owner;;;0
45783;Outer;B;Standard Units;Outer;F;36 - 40;7;243656;;Married with Children;;Business Employee;105000;;0
119640;Major;D;Premium Units;Other;M;41 - 45;3,5;346141;44554;Single;India;Civil Servant;;;0
50048;Urban;C;Standard Units;Major;M;36 - 40;4,5;131436;;Single;;Business Employee;85000;;0
58149;Outer;B;Premium Units;Outer;M;;6,5;282590;166758;Married with Children;;Business Owner;160000;;0
101665;Major;B;Standard Units;;F;;9,5;;;;;;;;0
63159;Urban;D;Standard Units;Major;F;25 - 30;4,5;142237;;Married;;Business Employee;;;0
65280;Outer;A;Standard Units;Central;M;41 - 45;17;310753;;Married;;Business Employee;185000;;0
71455;Outer;C;Standard Units;Outer;F;51 +;8,5;509843;55257;Married with Children;;Business Owner;;;0
33394;Outer;B;Standard Units;Outer;F;51 +;14,5;300801;100277;Married with Children;;Business Employee;;;0
